tau,lmin,n_regions,n_hit,prop_hit,fold,recall,estimable,F1,fold_cap
0.25,12,20,1,0.05,0.685400959561343,0.0277777777777778,TRUE,0.0357142857142857,0.685400959561343
0.25,13,14,1,0.0714285714285714,0.793965859468043,0.0277777777777778,TRUE,0.04,0.793965859468043
0.25,14,11,1,0.0909090909090909,0.872219799389446,0.0277777777777778,TRUE,0.0425531914893617,0.872219799389446
0.25,15,9,1,0.111111111111111,0.903342366757001,0.0277777777777778,TRUE,0.0444444444444445,0.903342366757001
0.3,1,294,13,0.0442176870748299,2.46328754144955,0.277777777777778,TRUE,0.0762910798122065,2.46328754144955
0.3,2,154,7,0.0454545454545455,1.98920147769253,0.166666666666667,TRUE,0.0714285714285715,1.98920147769253
0.3,3,107,5,0.0467289719626168,1.83284457478006,0.138888888888889,TRUE,0.0699300699300699,1.83284457478006
0.3,4,88,4,0.0454545454545455,1.58071527366133,0.111111111111111,TRUE,0.0645161290322581,1.58071527366133
0.3,5,71,4,0.0563380281690141,1.70176558179111,0.111111111111111,TRUE,0.0747663551401869,1.70176558179111
0.3,6,55,3,0.0545454545454545,1.38312586445367,0.0833333333333333,TRUE,0.0659340659340659,1.38312586445367
0.3,7,42,2,0.0476190476190476,1.05263157894737,0.0555555555555556,TRUE,0.0512820512820513,1.05263157894737
0.3,8,38,2,0.0526315789473684,1.10253583241455,0.0555555555555556,TRUE,0.0540540540540541,1.10253583241455
0.3,9,32,2,0.0625,1.13700966458215,0.0555555555555556,TRUE,0.0588235294117647,1.13700966458215
0.3,10,29,1,0.0344827586206897,0.618046971569839,0.0277777777777778,TRUE,0.0307692307692308,0.618046971569839
0.3,11,23,1,0.0434782608695652,0.687757909215956,0.0277777777777778,TRUE,0.0338983050847458,0.687757909215956
0.3,12,19,1,0.0526315789473684,0.868055555555556,0.0277777777777778,TRUE,0.0363636363636364,0.868055555555556
0.3,13,13,1,0.0769230769230769,0.95831336847149,0.0277777777777778,TRUE,0.0408163265306123,0.95831336847149
0.3,14,11,1,0.0909090909090909,0.984736582964057,0.0277777777777778,TRUE,0.0425531914893617,0.984736582964057
